LineId,Logrecord,Date,Time,Pid,Level,Component,ADDR,Content,EventId,EventTemplate,ParameterList
1614,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:00.900,25784,INFO,nova.metadata.wsgi.server,req-7fd3da99-a9b0-4dec-8a14-37be960fd707 - - - - -,"10.11.21.139,10.11.10.1 ""GET /latest/meta-data/block-device-mapping/ HTTP/1.1"" status: 200 len: 124 time: 0.2223170",8e2d20a1,"<*> ""GET <*> <*> len: <*> time: <*>","['10.11.21.139,10.11.10.1', '/latest/meta-data/block-device-mapping/ HTTP/1.1"" status: 200', '124', '0.2223170']"
1615,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:01.212,25795,INFO,nova.metadata.wsgi.server,req-414101a6-d4d4-48ba-adf3-b2c15eb943e1 - - - - -,"10.11.21.139,10.11.10.1 ""GET /latest/meta-data/block-device-mapping/ami HTTP/1.1"" status: 200 len: 119 time: 0.2219629",8e2d20a1,"<*> ""GET <*> <*> len: <*> time: <*>","['10.11.21.139,10.11.10.1', '/latest/meta-data/block-device-mapping/ami HTTP/1.1"" status: 200', '119', '0.2219629']"
1616,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:01.442,25777,INFO,nova.metadata.wsgi.server,req-7ef5f130-fbae-4370-ad20-07c0ce5d475e - - - - -,"10.11.21.139,10.11.10.1 ""GET /latest/meta-data/block-device-mapping/root HTTP/1.1"" status: 200 len: 124 time: 0.2165668",8e2d20a1,"<*> ""GET <*> <*> len: <*> time: <*>","['10.11.21.139,10.11.10.1', '/latest/meta-data/block-device-mapping/root HTTP/1.1"" status: 200', '124', '0.2165668']"
1617,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:01.458,25777,INFO,nova.metadata.wsgi.server,-,"10.11.21.139,10.11.10.1 ""GET /latest/meta-data/placement/ HTTP/1.1"" status: 200 len: 134 time: 0.0007932",8e2d20a1,"<*> ""GET <*> <*> len: <*> time: <*>","['10.11.21.139,10.11.10.1', '/latest/meta-data/placement/ HTTP/1.1"" status: 200', '134', '0.0007932']"
1618,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:01.471,25777,INFO,nova.metadata.wsgi.server,-,"10.11.21.139,10.11.10.1 ""GET /latest/meta-data/placement/availability-zone HTTP/1.1"" status: 200 len: 120 time: 0.0008299",8e2d20a1,"<*> ""GET <*> <*> len: <*> time: <*>","['10.11.21.139,10.11.10.1', '/latest/meta-data/placement/availability-zone HTTP/1.1"" status: 200', '120', '0.0008299']"
1619,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:01.483,25777,INFO,nova.metadata.wsgi.server,-,"10.11.21.139,10.11.10.1 ""GET /latest/meta-data/local-ipv4 HTTP/1.1"" status: 200 len: 129 time: 0.0008519",8e2d20a1,"<*> ""GET <*> <*> len: <*> time: <*>","['10.11.21.139,10.11.10.1', '/latest/meta-data/local-ipv4 HTTP/1.1"" status: 200', '129', '0.0008519']"
1620,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:01.495,25777,INFO,nova.metadata.wsgi.server,-,"10.11.21.139,10.11.10.1 ""GET /latest/meta-data/reservation-id HTTP/1.1"" status: 200 len: 127 time: 0.0009091",8e2d20a1,"<*> ""GET <*> <*> len: <*> time: <*>","['10.11.21.139,10.11.10.1', '/latest/meta-data/reservation-id HTTP/1.1"" status: 200', '127', '0.0009091']"
1621,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:01.507,25788,INFO,nova.metadata.wsgi.server,-,"10.11.21.139,10.11.10.1 ""GET /latest/meta-data/local-hostname HTTP/1.1"" status: 200 len: 130 time: 0.0008819",8e2d20a1,"<*> ""GET <*> <*> len: <*> time: <*>","['10.11.21.139,10.11.10.1', '/latest/meta-data/local-hostname HTTP/1.1"" status: 200', '130', '0.0008819']"
1622,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:01.519,25788,INFO,nova.metadata.wsgi.server,-,"10.11.21.139,10.11.10.1 ""GET /latest/meta-data/security-groups HTTP/1.1"" status: 200 len: 123 time: 0.0008359",8e2d20a1,"<*> ""GET <*> <*> len: <*> time: <*>","['10.11.21.139,10.11.10.1', '/latest/meta-data/security-groups HTTP/1.1"" status: 200', '123', '0.0008359']"
1623,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:01.550,25746,INFO,nova.osapi_compute.wsgi.server,req-121ecfae-3fb1-49cc-9a78-8b046fe73a77 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""DELETE /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/d96a117b-0193-4549-bdcc-63b917273d1d HTTP/1.1"" status: 204 len: 203 time: 0.2549498",ddd37b03,"<*> ""DELETE <*> <*> len: <*> time: <*>","['10.11.10.1', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/d96a117b-0193-4549-bdcc-63b917273d1d HTTP/1.1"" status: 204', '203', '0.2549498']"
1624,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:01.590,2931,INFO,nova.compute.manager,req-121ecfae-3fb1-49cc-9a78-8b046fe73a77 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: d96a117b-0193-4549-bdcc-63b917273d1d] Terminating instance,fcc9fd98,[instance: <*> Terminating instance,['d96a117b-0193-4549-bdcc-63b917273d1d]']
1625,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:01.797,25797,INFO,nova.metadata.wsgi.server,req-09ad207c-d18b-465c-aaa6-ca8326453c26 - - - - -,"10.11.21.139,10.11.10.1 ""GET /latest/meta-data/ami-launch-index HTTP/1.1"" status: 200 len: 117 time: 0.2664881",8e2d20a1,"<*> ""GET <*> <*> len: <*> time: <*>","['10.11.21.139,10.11.10.1', '/latest/meta-data/ami-launch-index HTTP/1.1"" status: 200', '117', '0.2664881']"
1626,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:01.806,2931,INFO,nova.virt.libvirt.driver,-,[instance: d96a117b-0193-4549-bdcc-63b917273d1d] Instance destroyed successfully.,53dc6369,[instance: <*> Instance destroyed successfully.,['d96a117b-0193-4549-bdcc-63b917273d1d]']
1627,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:01.866,25746,INFO,nova.osapi_compute.wsgi.server,req-c8743542-0b14-4dcd-97a4-9e98303b58ba 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1916 time: 0.3120630",8e2d20a1,"<*> ""GET <*> <*> len: <*> time: <*>","['10.11.10.1', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200', '1916', '0.3120630']"
1628,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:02.514,2931,INFO,nova.virt.libvirt.driver,req-121ecfae-3fb1-49cc-9a78-8b046fe73a77 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: d96a117b-0193-4549-bdcc-63b917273d1d] Deleting instance files /var/lib/nova/instances/d96a117b-0193-4549-bdcc-63b917273d1d_del,b81be278,[instance: <*> Deleting instance files <*>,"['d96a117b-0193-4549-bdcc-63b917273d1d]', '/var/lib/nova/instances/d96a117b-0193-4549-bdcc-63b917273d1d_del']"
1629,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:02.516,2931,INFO,nova.virt.libvirt.driver,req-121ecfae-3fb1-49cc-9a78-8b046fe73a77 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: d96a117b-0193-4549-bdcc-63b917273d1d] Deletion of /var/lib/nova/instances/d96a117b-0193-4549-bdcc-63b917273d1d_del complete,6592825f,[instance: <*> Deletion of <*>,"['d96a117b-0193-4549-bdcc-63b917273d1d]', '/var/lib/nova/instances/d96a117b-0193-4549-bdcc-63b917273d1d_del complete']"
1630,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:02.629,2931,INFO,nova.compute.manager,req-121ecfae-3fb1-49cc-9a78-8b046fe73a77 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: d96a117b-0193-4549-bdcc-63b917273d1d] Took 1.03 seconds to destroy the instance on the hypervisor.,07cdf39d,[instance: <*> Took <*> seconds to destroy the instance on the hypervisor.,"['d96a117b-0193-4549-bdcc-63b917273d1d]', '1.03']"
1631,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:03.079,25746,INFO,nova.osapi_compute.wsgi.server,req-5158941a-f199-4fb0-9e63-688d2ba433a9 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1874 time: 0.2061739",8e2d20a1,"<*> ""GET <*> <*> len: <*> time: <*>","['10.11.10.1', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200', '1874', '0.2061739']"
1632,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:03.079,2931,INFO,nova.compute.manager,req-121ecfae-3fb1-49cc-9a78-8b046fe73a77 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: d96a117b-0193-4549-bdcc-63b917273d1d] Took 0.45 seconds to deallocate network for instance.,9981588e,[instance: <*> Took <*> seconds to deallocate network for instance.,"['d96a117b-0193-4549-bdcc-63b917273d1d]', '0.45']"
1633,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:04.178,25746,INFO,nova.osapi_compute.wsgi.server,req-cc4f8ca6-e412-41c5-b196-f1390dba7faf 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 211 time: 0.0934021",8e2d20a1,"<*> ""GET <*> <*> len: <*> time: <*>","['10.11.10.1', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200', '211', '0.0934021']"
1634,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:05.112,2931,WARNING,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Unknown base file: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,51387d9b,Unknown base file: <*>,['/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742']
1635,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:05.112,25746,INFO,nova.api.openstack.wsgi,req-d6e9cfb8-d914-48c3-b677-72bc73329c69 f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -,HTTP exception thrown: No instances found for any event,66acd71e,HTTP exception thrown: No instances found for any event,[]
1636,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:05.112,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Removable base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,3964d785,Removable base files: <*>,['/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742']
1637,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:05.113,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Base or swap file too young to remove: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,b7d6364d,Base or swap file too young to remove: <*>,['/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742']
1638,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:05.114,25746,INFO,nova.osapi_compute.wsgi.server,req-d6e9cfb8-d914-48c3-b677-72bc73329c69 f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -,"10.11.10.1 ""POST /v2/e9746973ac574c6b8a9e8857f56a7608/os-server-external-events HTTP/1.1"" status: 404 len: 296 time: 0.0934131",3075551a,"<*> ""POST <*> <*> len: <*> time: <*>","['10.11.10.1', '/v2/e9746973ac574c6b8a9e8857f56a7608/os-server-external-events HTTP/1.1"" status: 404', '296', '0.0934131']"
1639,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:10.117,2931,WARNING,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Unknown base file: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,51387d9b,Unknown base file: <*>,['/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742']
1640,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:10.118,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Removable base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,3964d785,Removable base files: <*>,['/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742']
1641,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:10.119,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Removing base or swap file: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,8087023c,Removing base or swap file: <*>,['/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742']
1642,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:14.727,25746,INFO,nova.osapi_compute.wsgi.server,req-beb938db-df6e-4611-8113-1a148a0224bc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""POST /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers HTTP/1.1"" status: 202 len: 733 time: 0.5341210",3075551a,"<*> ""POST <*> <*> len: <*> time: <*>","['10.11.10.1', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers HTTP/1.1"" status: 202', '733', '0.5341210']"
1643,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:14.925,25746,INFO,nova.osapi_compute.wsgi.server,req-47b64d2e-e73c-4948-a1f9-17c873456407 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1583 time: 0.1934071",8e2d20a1,"<*> ""GET <*> <*> len: <*> time: <*>","['10.11.10.1', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200', '1583', '0.1934071']"
1644,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:15.046,2931,INFO,nova.compute.claims,req-beb938db-df6e-4611-8113-1a148a0224bc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: d6b7bd36-2943-4363-9235-fffdd89ea40e] Attempting claim: memory 2048 MB, disk 20 GB, vcpus 1 CPU",60c42758,"[instance: <*> Attempting claim: memory <*> MB, disk <*> GB, vcpus <*> CPU","['d6b7bd36-2943-4363-9235-fffdd89ea40e]', '2048', '20', '1']"
1645,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:15.047,2931,INFO,nova.compute.claims,req-beb938db-df6e-4611-8113-1a148a0224bc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: d6b7bd36-2943-4363-9235-fffdd89ea40e] Total memory: 64172 MB, used: 512.00 MB",a18e4187,"[instance: <*> Total memory: <*> MB, used: <*> MB","['d6b7bd36-2943-4363-9235-fffdd89ea40e]', '64172', '512.00']"
1646,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:15.048,2931,INFO,nova.compute.claims,req-beb938db-df6e-4611-8113-1a148a0224bc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: d6b7bd36-2943-4363-9235-fffdd89ea40e] memory limit: 96258.00 MB, free: 95746.00 MB",62cd1e9b,"[instance: <*> memory limit: <*> MB, free: <*> MB","['d6b7bd36-2943-4363-9235-fffdd89ea40e]', '96258.00', '95746.00']"
1647,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:15.048,2931,INFO,nova.compute.claims,req-beb938db-df6e-4611-8113-1a148a0224bc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: d6b7bd36-2943-4363-9235-fffdd89ea40e] Total disk: 15 GB, used: 0.00 GB",7c13f9ad,"[instance: <*> Total disk: <*> GB, used: <*> GB","['d6b7bd36-2943-4363-9235-fffdd89ea40e]', '15', '0.00']"
1648,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:15.049,2931,INFO,nova.compute.claims,req-beb938db-df6e-4611-8113-1a148a0224bc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: d6b7bd36-2943-4363-9235-fffdd89ea40e] disk limit not specified, defaulting to unlimited",8b0cbaf4,"[instance: <*> disk limit not specified, defaulting to unlimited",['d6b7bd36-2943-4363-9235-fffdd89ea40e]']
1649,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:15.049,2931,INFO,nova.compute.claims,req-beb938db-df6e-4611-8113-1a148a0224bc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: d6b7bd36-2943-4363-9235-fffdd89ea40e] Total vcpu: 16 VCPU, used: 0.00 VCPU",d998b00d,"[instance: <*> Total vcpu: <*> VCPU, used: <*> VCPU","['d6b7bd36-2943-4363-9235-fffdd89ea40e]', '16', '0.00']"
1650,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:15.050,2931,INFO,nova.compute.claims,req-beb938db-df6e-4611-8113-1a148a0224bc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: d6b7bd36-2943-4363-9235-fffdd89ea40e] vcpu limit not specified, defaulting to unlimited",d33d94b5,"[instance: <*> vcpu limit not specified, defaulting to unlimited",['d6b7bd36-2943-4363-9235-fffdd89ea40e]']
1651,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:15.080,2931,INFO,nova.compute.claims,req-beb938db-df6e-4611-8113-1a148a0224bc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: d6b7bd36-2943-4363-9235-fffdd89ea40e] Claim successful,2ab23ae3,[instance: <*> Claim successful,['d6b7bd36-2943-4363-9235-fffdd89ea40e]']
1652,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:15.125,25746,INFO,nova.osapi_compute.wsgi.server,req-bfce366e-9868-4f52-b245-271e9b3455ca 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1583 time: 0.1962459",8e2d20a1,"<*> ""GET <*> <*> len: <*> time: <*>","['10.11.10.1', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200', '1583', '0.1962459']"
1653,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:15.330,25746,INFO,nova.osapi_compute.wsgi.server,req-065015f7-ef1c-460d-be9e-68adf319b082 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/d6b7bd36-2943-4363-9235-fffdd89ea40e HTTP/1.1"" status: 200 len: 1708 time: 0.2011390",8e2d20a1,"<*> ""GET <*> <*> len: <*> time: <*>","['10.11.10.1', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/d6b7bd36-2943-4363-9235-fffdd89ea40e HTTP/1.1"" status: 200', '1708', '0.2011390']"
1654,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:15.751,2931,INFO,nova.virt.libvirt.driver,req-beb938db-df6e-4611-8113-1a148a0224bc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: d6b7bd36-2943-4363-9235-fffdd89ea40e] Creating image,26f813af,[instance: <*> Creating image,['d6b7bd36-2943-4363-9235-fffdd89ea40e]']
1655,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:16.614,25746,INFO,nova.osapi_compute.wsgi.server,req-9eb36ce0-5cbd-44c3-9a07-06fea8c77326 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1759 time: 0.2800210",8e2d20a1,"<*> ""GET <*> <*> len: <*> time: <*>","['10.11.10.1', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200', '1759', '0.2800210']"
1656,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:16.893,25746,INFO,nova.osapi_compute.wsgi.server,req-40de51cd-b1d6-4350-9d46-57e0bc9489c1 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1759 time: 0.2750871",8e2d20a1,"<*> ""GET <*> <*> len: <*> time: <*>","['10.11.10.1', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200', '1759', '0.2750871']"
1657,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:16.898,2931,INFO,nova.compute.manager,-,[instance: d96a117b-0193-4549-bdcc-63b917273d1d] VM Stopped (Lifecycle Event),84fce54d,[instance: <*> VM Stopped (Lifecycle Event),['d96a117b-0193-4549-bdcc-63b917273d1d]']
1658,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:18.167,25746,INFO,nova.osapi_compute.wsgi.server,req-4872dec2-12a9-494a-a0c7-237f279bf011 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2676511",8e2d20a1,"<*> ""GET <*> <*> len: <*> time: <*>","['10.11.10.1', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200', '1893', '0.2676511']"
1659,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:18.430,25746,INFO,nova.osapi_compute.wsgi.server,req-b7cfcfab-18ec-4bde-a156-fdb1b2f47c00 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2587070",8e2d20a1,"<*> ""GET <*> <*> len: <*> time: <*>","['10.11.10.1', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200', '1893', '0.2587070']"
1660,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:19.810,25746,INFO,nova.osapi_compute.wsgi.server,req-f152f651-e6f7-445c-926d-3bfc957bb0f4 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.3740301",8e2d20a1,"<*> ""GET <*> <*> len: <*> time: <*>","['10.11.10.1', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200', '1893', '0.3740301']"
1661,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:20.084,25746,INFO,nova.osapi_compute.wsgi.server,req-eb2ffac6-1ce1-42fe-99a9-cd7b7c6cb78f 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2694941",8e2d20a1,"<*> ""GET <*> <*> len: <*> time: <*>","['10.11.10.1', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200', '1893', '0.2694941']"
1662,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:21.356,25746,INFO,nova.osapi_compute.wsgi.server,req-3e488ee5-f0f3-41b6-b0b1-894d043b6f5e 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2681561",8e2d20a1,"<*> ""GET <*> <*> len: <*> time: <*>","['10.11.10.1', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200', '1893', '0.2681561']"
1663,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:21.621,25746,INFO,nova.osapi_compute.wsgi.server,req-103f400e-2e15-4052-9d68-3c1f3be374f6 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2600908",8e2d20a1,"<*> ""GET <*> <*> len: <*> time: <*>","['10.11.10.1', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200', '1893', '0.2600908']"
1664,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:22.898,25746,INFO,nova.osapi_compute.wsgi.server,req-9f9bea16-b6b9-45e6-8fd7-83cb41c5db6d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2717772",8e2d20a1,"<*> ""GET <*> <*> len: <*> time: <*>","['10.11.10.1', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200', '1893', '0.2717772']"
